Ticker,Date,Open,High,Low,Close,Adj Close,Volume
GOOGL,"Nov 17, 2021",148.03,148.56,147.24,148.05,147.51,"19,594,000"
GOOGL,"Nov 16, 2021",148.15,148.76,147.31,147.88,147.34,"18,904,000"
GOOGL,"Nov 15, 2021",148.90,149.55,147.57,148.45,147.92,"23,508,000"
GOOGL,"Nov 12, 2021",146.62,148.85,145.41,148.68,148.14,"22,360,000"
GOOGL,"Nov 11, 2021",146.49,147.54,145.60,145.77,145.24,"16,518,000"
GOOGL,"Nov 10, 2021",147.50,148.07,144.54,145.89,145.37,"29,970,000"
GOOGL,"Nov 9, 2021",149.23,149.83,147.24,148.92,148.38,"19,530,000"
GOOGL,"Nov 8, 2021",149.82,150.62,148.43,149.03,148.49,"23,052,000"
GOOGL,"Nov 5, 2021",149.17,150.33,148.20,148.85,148.31,"38,354,000"
GOOGL,"Nov 4, 2021",147.12,149.73,146.31,148.27,147.73,"38,412,000"
GOOGL,"Nov 3, 2021",145.90,146.67,144.59,146.60,146.07,"27,494,000"
GOOGL,"Nov 2, 2021",144.58,146.61,144.34,145.43,144.91,"33,482,000"
GOOGL,"Nov 1, 2021",148.05,148.05,143.23,143.50,142.98,"46,924,000"
GOOGL,"Oct 29, 2021",145.08,148.24,144.65,148.05,147.51,"43,320,000"
GOOGL,"Oct 28, 2021",147.13,147.16,144.63,145.85,145.32,"36,206,000"
GOOGL,"Oct 27, 2021",139.40,148.65,139.40,146.22,145.69,"85,782,000"
GOOGL,"Oct 26, 2021",139.26,140.08,138.30,139.31,138.81,"49,236,000"
GOOGL,"Oct 25, 2021",137.55,138.00,135.42,137.45,136.95,"34,412,000"
GOOGL,"Oct 22, 2021",139.15,140.58,136.06,137.57,137.07,"50,588,000"
GOOGL,"Oct 21, 2021",141.77,142.16,140.50,141.89,141.37,"26,292,000"
GOOGL,"Oct 20, 2021",143.34,143.55,141.38,141.77,141.26,"23,288,000"
GOOGL,"Oct 19, 2021",143.39,143.66,142.60,143.24,142.72,"20,164,000"
GOOGL,"Oct 18, 2021",141.08,142.80,141.07,142.78,142.26,"20,396,000"
GOOGL,"Oct 15, 2021",141.61,141.72,140.76,141.37,140.86,"30,274,000"
GOOGL,"Oct 14, 2021",139.47,141.34,138.82,141.15,140.64,"31,894,000"
GOOGL,"Oct 13, 2021",137.40,138.00,136.52,137.58,137.09,"19,654,000"
GOOGL,"Oct 12, 2021",139.48,139.51,135.76,136.45,135.96,"36,332,000"
GOOGL,"Oct 11, 2021",139.29,140.71,138.86,138.91,138.41,"17,954,000"
GOOGL,"Oct 8, 2021",139.58,140.33,139.22,139.79,139.28,"26,526,000"
GOOGL,"Oct 7, 2021",138.89,140.04,138.65,139.23,138.72,"25,110,000"
GOOGL,"Oct 6, 2021",134.75,137.75,134.55,137.57,137.07,"24,364,000"
GOOGL,"Oct 5, 2021",134.04,137.22,134.04,136.02,135.53,"32,404,000"
GOOGL,"Oct 4, 2021",135.96,135.96,131.05,133.66,133.18,"51,202,000"
GOOGL,"Oct 1, 2021",134.45,136.91,134.07,136.54,136.05,"35,360,000"
GOOGL,"Sep 30, 2021",134.26,135.54,133.56,133.68,133.19,"37,996,000"
GOOGL,"Sep 29, 2021",136.98,137.15,133.87,134.35,133.87,"30,848,000"
GOOGL,"Sep 28, 2021",138.65,139.10,135.36,135.83,135.34,"45,772,000"
GOOGL,"Sep 27, 2021",140.80,141.94,140.07,141.07,140.56,"21,882,000"
GOOGL,"Sep 24, 2021",140.54,142.33,140.24,142.21,141.70,"22,984,000"
GOOGL,"Sep 23, 2021",140.99,141.70,140.40,141.22,140.71,"20,952,000"
GOOGL,"Sep 22, 2021",139.30,140.89,138.55,140.28,139.78,"25,056,000"
GOOGL,"Sep 21, 2021",139.75,140.01,138.28,139.03,138.53,"25,332,000"
GOOGL,"Sep 20, 2021",138.16,139.00,136.32,138.72,138.22,"46,518,000"
GOOGL,"Sep 17, 2021",143.03,143.45,140.47,140.80,140.29,"53,384,000"
GOOGL,"Sep 16, 2021",143.95,144.30,142.40,143.61,143.09,"26,190,000"
GOOGL,"Sep 15, 2021",142.77,144.45,141.35,144.43,143.91,"27,408,000"
GOOGL,"Sep 14, 2021",143.00,143.36,141.75,142.54,142.03,"19,674,000"
GOOGL,"Sep 13, 2021",141.95,142.95,141.25,142.33,141.82,"22,094,000"
GOOGL,"Sep 10, 2021",144.21,144.72,140.74,140.88,140.37,"36,840,000"
GOOGL,"Sep 9, 2021",143.84,144.31,143.18,143.54,143.02,"15,314,000"
GOOGL,"Sep 8, 2021",144.10,144.40,143.00,143.69,143.17,"18,344,000"
GOOGL,"Sep 7, 2021",143.83,144.57,143.62,144.28,143.76,"20,124,000"
GOOGL,"Sep 3, 2021",143.08,144.15,142.40,143.74,143.22,"19,850,000"
GOOGL,"Sep 2, 2021",145.22,145.52,143.18,143.29,142.77,"32,342,000"
AMZN,"Aug 31, 2022",129.45,130.59,126.74,126.77,126.77,"53,648,700"
AMZN,"Aug 30, 2022",131.25,132.07,126.85,128.73,128.73,"49,203,000"
AMZN,"Aug 29, 2022",129.90,131.95,128.77,129.79,129.79,"48,101,600"
AMZN,"Aug 26, 2022",136.55,137.83,130.50,130.75,130.75,"53,322,700"
AMZN,"Aug 25, 2022",135.26,137.42,134.28,137.28,137.28,"37,496,300"
AMZN,"Aug 24, 2022",132.75,135.47,132.10,133.80,133.80,"38,627,000"
AMZN,"Aug 23, 2022",133.41,134.99,132.95,133.62,133.62,"36,252,100"
AMZN,"Aug 22, 2022",135.72,136.32,132.85,133.22,133.22,"50,461,500"
AMZN,"Aug 19, 2022",140.47,141.11,137.91,138.23,138.23,"47,792,800"
AMZN,"Aug 18, 2022",141.32,142.77,140.38,142.30,142.30,"37,458,700"
AMZN,"Aug 17, 2022",142.69,143.38,140.78,142.10,142.10,"48,149,800"
AMZN,"Aug 16, 2022",143.91,146.57,142.00,144.78,144.78,"59,102,900"
AMZN,"Aug 15, 2022",142.80,143.76,141.49,143.18,143.18,"39,014,600"
AMZN,"Aug 12, 2022",142.05,143.57,140.12,143.55,143.55,"47,643,500"
AMZN,"Aug 11, 2022",143.86,144.49,139.76,140.64,140.64,"44,867,300"
AMZN,"Aug 10, 2022",142.90,144.60,141.01,142.69,142.69,"54,773,800"
AMZN,"Aug 9, 2022",138.05,138.95,136.21,137.83,137.83,"40,434,700"
AMZN,"Aug 8, 2022",142.05,144.23,138.29,139.41,139.41,"52,229,000"
AMZN,"Aug 5, 2022",140.10,142.86,139.60,140.80,140.80,"50,686,900"
AMZN,"Aug 4, 2022",140.58,143.56,139.55,142.57,142.57,"70,585,000"
AMZN,"Aug 3, 2022",136.21,140.49,136.05,139.52,139.52,"71,827,800"
AMZN,"Aug 2, 2022",134.72,137.44,134.09,134.16,134.16,"61,922,400"
AMZN,"Aug 1, 2022",134.96,138.83,133.51,135.39,135.39,"76,846,900"
AMZN,"Jul 29, 2022",134.90,137.65,132.41,134.95,134.95,"148,892,900"
AMZN,"Jul 28, 2022",121.57,122.84,118.08,122.28,122.28,"82,245,500"
AMZN,"Jul 27, 2022",117.31,121.90,117.16,120.97,120.97,"61,582,000"
AMZN,"Jul 26, 2022",115.79,118.15,114.53,114.81,114.81,"67,075,100"
AMZN,"Jul 25, 2022",122.70,123.64,120.03,121.14,121.14,"50,221,300"
AMZN,"Jul 22, 2022",125.01,125.50,121.35,122.42,122.42,"51,463,800"
AMZN,"Jul 21, 2022",123.20,124.85,121.26,124.63,124.63,"60,239,900"
AMZN,"Jul 20, 2022",118.62,123.48,118.32,122.77,122.77,"71,268,300"
AMZN,"Jul 19, 2022",115.70,118.95,114.03,118.21,118.21,"60,990,000"
AMZN,"Jul 18, 2022",115.00,117.24,113.15,113.76,113.76,"59,115,400"
AMZN,"Jul 15, 2022",112.50,115.59,111.59,113.55,113.55,"84,317,800"
AMZN,"Jul 14, 2022",110.24,111.18,107.58,110.63,110.63,"51,163,100"
AMZN,"Jul 13, 2022",107.03,111.78,106.01,110.40,110.40,"61,353,800"
AMZN,"Jul 12, 2022",112.16,113.23,108.34,109.22,109.22,"54,280,300"
AMZN,"Jul 11, 2022",114.08,114.30,110.87,111.75,111.75,"53,487,600"
AMZN,"Jul 8, 2022",114.60,116.58,113.69,115.54,115.54,"45,719,700"
AMZN,"Jul 7, 2022",113.85,116.99,113.49,116.33,116.33,"57,872,300"
AMZN,"Jul 6, 2022",113.21,115.48,112.01,114.33,114.33,"66,958,900"
AMZN,"Jul 5, 2022",107.60,114.08,106.32,113.50,113.50,"76,583,700"
AMZN,"Jul 1, 2022",106.29,109.75,105.85,109.56,109.56,"73,021,200"
AMZN,"Jun 30, 2022",108.11,108.18,102.52,106.21,106.21,"97,679,400"
AMZN,"Jun 29, 2022",107.38,110.99,106.91,108.92,108.92,"66,375,300"
AMZN,"Jun 28, 2022",113.50,114.85,107.04,107.40,107.40,"74,942,900"
AMZN,"Jun 27, 2022",117.09,117.98,112.70,113.22,113.22,"62,133,200"
AMZN,"Jun 24, 2022",112.38,116.71,111.43,116.46,116.46,"69,867,600"
AMZN,"Jun 23, 2022",110.39,113.00,107.93,112.44,112.44,"64,345,300"
AMZN,"Jun 22, 2022",107.43,112.13,107.02,108.95,108.95,"60,040,100"
AMZN,"Jun 21, 2022",108.20,111.63,103.56,108.68,108.68,"70,901,200"
AMZN,"Jun 17, 2022",102.80,106.98,102.51,106.22,106.22,"99,772,100"
AMZN,"Jun 16, 2022",104.47,104.58,102.01,103.66,103.66,"82,186,300"
AMZN,"Jun 15, 2022",103.86,109.06,103.53,107.67,107.67,"85,011,100"
AMZN,"Jun 14, 2022",104.19,104.88,101.43,102.31,102.31,"69,728,800"
AMZN,"Jun 13, 2022",104.19,106.54,101.86,103.67,103.67,"99,277,700"
AMZN,"Jun 10, 2022",113.42,114.50,109.05,109.65,109.65,"87,266,000"
AMZN,"Jun 9, 2022",119.99,121.30,116.10,116.15,116.15,"67,029,800"
AMZN,"Jun 8, 2022",122.61,123.75,120.75,121.18,121.18,"64,926,600"
AMZN,"Jun 7, 2022",122.01,124.10,120.63,123.00,123.00,"85,156,700"
AMZN,"Jun 6, 2022",125.25,128.99,123.81,124.79,124.79,"135,269,000"
AMZN,"Jun 3, 2022",124.20,124.40,121.05,122.35,122.35,"97,604,000"
AMZN,"Jun 2, 2022",121.68,125.61,120.04,125.51,125.51,"100,560,000"
AMZN,"Jun 1, 2022",122.26,125.18,120.62,121.68,121.68,"127,528,000"
AMZN,"May 31, 2022",116.28,121.99,115.68,120.21,120.21,"144,634,000"
AMZN,"May 27, 2022",113.55,115.19,112.63,115.15,115.15,"93,660,000"
AMZN,"May 26, 2022",107.97,112.67,107.45,111.08,111.08,"93,002,000"
AMZN,"May 25, 2022",103.66,108.18,103.65,106.78,106.78,"93,120,000"
AMZN,"May 24, 2022",104.03,105.40,101.26,104.10,104.10,"102,934,000"
AMZN,"May 23, 2022",108.46,108.82,103.95,107.56,107.56,"107,798,000"
AMZN,"May 20, 2022",109.57,109.90,105.01,107.59,107.59,"99,500,000"
AMZN,"May 19, 2022",106.28,110.03,106.19,107.32,107.32,"88,142,000"
AMZN,"May 18, 2022",111.44,112.85,106.25,107.11,107.11,"108,380,000"
AMZN,"May 17, 2022",113.28,115.80,111.28,115.37,115.37,"76,448,000"
AMZN,"May 16, 2022",113.10,113.99,110.35,110.81,110.81,"74,566,000"
AMZN,"May 13, 2022",109.07,113.18,107.80,113.06,113.06,"93,684,000"
AMZN,"May 12, 2022",102.75,110.78,102.41,106.93,106.93,"132,026,000"
AMZN,"May 11, 2022",108.10,110.16,104.43,105.37,105.37,"109,704,000"
AMZN,"May 10, 2022",111.25,112.64,107.17,108.86,108.86,"105,434,000"
AMZN,"May 9, 2022",111.31,114.00,107.96,108.79,108.79,"128,124,000"
AMZN,"May 6, 2022",114.85,119.05,113.08,114.77,114.77,"124,260,000"
AMZN,"May 5, 2022",123.00,123.50,115.07,116.41,116.41,"144,392,000"
AMZN,"May 4, 2022",123.60,126.00,119.18,125.93,125.93,"110,746,000"
AMZN,"May 3, 2022",124.05,126.22,122.82,124.25,124.25,"79,134,000"
AMZN,"May 2, 2022",122.40,124.67,118.38,124.50,124.50,"148,788,000"
AMZN,"Apr 29, 2022",129.85,130.76,121.63,124.28,124.28,"272,662,000"
AMZN,"Apr 28, 2022",142.18,145.94,140.30,144.60,144.60,"117,316,000"
AMZN,"Apr 27, 2022",140.19,141.95,135.78,138.17,138.17,"71,336,000"
AMZN,"Apr 26, 2022",144.80,144.86,138.93,139.39,139.39,"77,530,000"
AMZN,"Apr 25, 2022",144.02,146.22,142.31,146.07,146.07,"61,874,000"
AMZN,"Apr 22, 2022",148.25,149.62,143.70,144.35,144.35,"73,078,000"
AMZN,"Apr 21, 2022",154.71,156.74,147.59,148.30,148.30,"63,970,000"
AMZN,"Apr 20, 2022",157.60,157.60,153.60,154.00,154.00,"59,630,000"
AMZN,"Apr 19, 2022",152.03,158.65,151.55,158.12,158.12,"54,926,000"
AMZN,"Apr 18, 2022",151.52,154.04,150.25,152.79,152.79,"46,514,000"
AMZN,"Apr 14, 2022",155.39,155.90,151.47,151.71,151.71,"51,598,000"
AMZN,"Apr 13, 2022",150.02,156.02,149.60,155.54,155.54,"53,390,000"
AMZN,"Apr 12, 2022",153.69,155.10,150.38,150.79,150.79,"55,178,000"
AMZN,"Apr 11, 2022",152.71,154.14,150.53,151.12,151.12,"52,112,000"
AMZN,"Apr 8, 2022",156.75,157.37,154.23,154.46,154.46,"46,002,000"
AMZN,"Apr 7, 2022",158.40,160.08,154.51,157.78,157.78,"68,136,000"
AMZN,"Apr 6, 2022",161.65,162.20,157.25,158.76,158.76,"79,056,000"
AMZN,"Apr 5, 2022",167.74,168.11,163.27,164.05,164.05,"53,728,000"
AMZN,"Apr 4, 2022",164.13,168.39,163.21,168.35,168.35,"49,882,000"
AMZN,"Apr 1, 2022",164.15,165.83,162.32,163.56,163.56,"57,090,000"
AMZN,"Mar 31, 2022",166.45,166.49,162.95,163.00,163.00,"59,966,000"
AMZN,"Mar 30, 2022",168.51,168.95,165.50,166.30,166.30,"56,168,000"
AMZN,"Mar 29, 2022",170.38,170.83,167.87,169.32,169.32,"66,154,000"
AMZN,"Mar 28, 2022",164.98,169.04,164.90,168.99,168.99,"59,854,000"
AMZN,"Mar 25, 2022",164.00,165.37,162.25,164.77,164.77,"49,032,000"
AMZN,"Mar 24, 2022",163.75,164.12,160.05,163.65,163.65,"56,798,000"
AMZN,"Mar 23, 2022",163.71,166.37,162.69,163.41,163.41,"55,812,000"
AMZN,"Mar 22, 2022",161.81,166.17,161.70,164.89,164.89,"64,086,000"
AMZN,"Mar 21, 2022",161.12,163.08,159.55,161.49,161.49,"66,538,000"
AMZN,"Mar 18, 2022",156.81,161.59,156.01,161.25,161.25,"102,962,000"
AMZN,"Mar 17, 2022",152.64,157.50,152.14,157.24,157.24,"72,934,000"
AMZN,"Mar 16, 2022",148.50,153.15,147.35,153.10,153.10,"84,958,000"
AMZN,"Mar 15, 2022",142.85,147.99,142.00,147.37,147.37,"75,584,000"
AMZN,"Mar 14, 2022",145.98,147.45,140.88,141.85,141.85,"74,086,000"
AMZN,"Mar 11, 2022",149.57,149.68,145.37,145.52,145.52,"68,900,000"
AMZN,"Mar 10, 2022",145.68,148.67,143.98,146.82,146.82,"135,062,000"
AMZN,"Mar 9, 2022",139.50,140.25,136.83,139.28,139.28,"82,656,000"
AMZN,"Mar 8, 2022",136.68,140.70,133.57,136.01,136.01,"91,662,000"
AMZN,"Mar 7, 2022",145.44,146.09,137.42,137.45,137.45,"86,934,000"
AMZN,"Mar 4, 2022",147.16,147.85,143.81,145.64,145.64,"60,934,000"
AMZN,"Mar 3, 2022",153.53,153.93,146.86,147.90,147.90,"65,198,000"
AMZN,"Mar 2, 2022",150.85,153.00,148.75,152.05,152.05,"47,334,000"
AMZN,"Mar 1, 2022",152.73,154.10,149.98,151.14,151.14,"44,874,000"
AMZN,"Feb 28, 2022",152.43,154.45,150.85,153.56,153.56,"57,684,000"
AMZN,"Feb 25, 2022",150.55,153.99,149.21,153.79,153.79,"62,396,000"
AMZN,"Feb 24, 2022",139.84,151.75,139.50,151.36,151.36,"100,786,000"
AMZN,"Feb 23, 2022",151.65,151.76,144.65,144.83,144.83,"64,244,000"
AMZN,"Feb 22, 2022",150.48,152.98,148.49,150.20,150.20,"66,128,000"
AMZN,"Feb 18, 2022",155.50,155.50,150.89,152.60,152.60,"63,604,000"
AMZN,"Feb 17, 2022",158.15,160.35,154.50,154.65,154.65,"64,032,000"
AMZN,"Feb 16, 2022",155.79,158.83,154.73,158.10,158.10,"52,704,000"
AMZN,"Feb 15, 2022",157.61,158.01,154.64,156.51,156.51,"56,440,000"
AMZN,"Feb 14, 2022",151.75,158.45,151.65,155.17,155.17,"83,230,000"
AMZN,"Feb 11, 2022",158.13,159.00,152.73,153.29,153.29,"77,100,000"
AMZN,"Feb 10, 2022",158.35,160.72,157.75,159.00,159.00,"68,268,000"
AMZN,"Feb 9, 2022",162.87,163.83,160.25,161.19,161.19,"68,786,000"
AMZN,"Feb 8, 2022",156.75,161.79,155.55,161.41,161.41,"76,040,000"
AMZN,"Feb 7, 2022",158.52,162.69,157.25,157.94,157.94,"102,624,000"
AMZN,"Feb 4, 2022",155.61,161.20,150.61,157.64,157.64,"253,456,000"
AMZN,"Feb 3, 2022",141.74,144.25,138.33,138.85,138.85,"225,532,000"
AMZN,"Feb 2, 2022",155.05,155.07,148.86,150.61,150.61,"87,330,000"
AMZN,"Feb 1, 2022",150.00,151.71,147.63,151.19,151.19,"59,220,000"
AMZN,"Jan 31, 2022",144.75,150.36,144.30,149.57,149.57,"78,308,000"
AMZN,"Jan 28, 2022",140.86,144.00,137.93,143.98,143.98,"74,392,000"
AMZN,"Jan 27, 2022",140.80,144.24,139.35,139.64,139.64,"77,516,000"
AMZN,"Jan 26, 2022",144.75,145.18,137.32,138.87,138.87,"95,602,000"
AMZN,"Jan 25, 2022",142.24,143.60,138.15,139.99,139.99,"90,824,000"
AMZN,"Jan 24, 2022",139.00,144.95,135.35,144.54,144.54,"155,624,000"
AMZN,"Jan 21, 2022",149.95,150.90,142.07,142.64,142.64,"163,972,000"
AMZN,"Jan 20, 2022",156.77,158.00,151.35,151.67,151.67,"71,974,000"
AMZN,"Jan 19, 2022",158.76,159.25,156.25,156.30,156.30,"53,242,000"
AMZN,"Jan 18, 2022",159.10,159.73,157.66,158.92,158.92,"67,292,000"
AMZN,"Jan 14, 2022",160.15,162.25,159.80,162.14,162.14,"45,974,000"
AMZN,"Jan 13, 2022",165.25,166.22,161.09,161.21,161.21,"52,188,000"
AMZN,"Jan 12, 2022",166.57,166.88,164.42,165.21,165.21,"50,030,000"
AMZN,"Jan 11, 2022",161.50,166.35,160.70,165.36,165.36,"62,806,000"
AMZN,"Jan 10, 2022",160.59,161.66,156.30,161.49,161.49,"87,798,000"
AMZN,"Jan 7, 2022",163.84,165.24,162.03,162.55,162.55,"46,606,000"
AMZN,"Jan 6, 2022",163.45,164.80,161.94,163.25,163.25,"51,958,000"
AMZN,"Jan 5, 2022",166.88,167.13,164.36,164.36,164.36,"64,302,000"
AMZN,"Jan 4, 2022",170.44,171.40,166.35,167.52,167.52,"70,726,000"
AMZN,"Jan 3, 2022",167.55,170.70,166.16,170.40,170.40,"63,520,000"
AMZN,"Dec 31, 2021",168.96,169.35,166.56,166.72,166.72,"47,830,000"
AMZN,"Dec 30, 2021",169.70,170.89,168.52,168.64,168.64,"37,584,000"
AMZN,"Dec 29, 2021",170.84,171.21,168.60,169.20,169.20,"35,754,000"
AMZN,"Dec 28, 2021",170.18,172.18,169.14,170.66,170.66,"54,638,000"
AMZN,"Dec 27, 2021",171.04,172.94,169.22,169.67,169.67,"58,688,000"
AMZN,"Dec 23, 2021",170.43,171.98,170.15,171.07,171.07,"36,788,000"
AMZN,"Dec 22, 2021",169.27,172.05,168.50,171.04,171.04,"55,036,000"
AMZN,"Dec 21, 2021",167.85,170.72,165.65,170.42,170.42,"55,956,000"
AMZN,"Dec 20, 2021",166.85,167.87,165.60,167.08,167.08,"57,372,000"
AMZN,"Dec 17, 2021",167.71,170.90,165.61,170.02,170.02,"85,542,000"
AMZN,"Dec 16, 2021",173.37,174.17,168.16,168.87,168.87,"60,876,000"
AMZN,"Dec 15, 2021",168.60,173.60,165.20,173.32,173.32,"75,794,000"
AMZN,"Dec 14, 2021",167.55,169.50,166.44,169.09,169.09,"55,976,000"
AMZN,"Dec 13, 2021",172.00,172.10,169.13,169.57,169.57,"62,170,000"
AMZN,"Dec 10, 2021",175.42,175.93,170.50,172.21,172.21,"60,690,000"
AMZN,"Dec 9, 2021",175.75,176.97,174.14,174.17,174.17,"46,062,000"
AMZN,"Dec 8, 2021",176.15,177.18,174.75,176.16,176.16,"45,254,000"
AMZN,"Dec 7, 2021",174.60,177.50,173.33,176.16,176.16,"66,410,000"
AMZN,"Dec 6, 2021",169.65,173.70,166.93,171.37,171.37,"68,860,000"
AMZN,"Dec 3, 2021",172.75,173.49,166.93,169.49,169.49,"80,712,000"
AMZN,"Dec 2, 2021",173.00,174.63,171.19,171.87,171.87,"64,726,000"
AMZN,"Dec 1, 2021",177.25,177.99,172.08,172.19,172.19,"74,916,000"
AMZN,"Nov 30, 2021",178.18,179.29,174.60,175.35,175.35,"80,022,000"
AMZN,"Nov 29, 2021",177.38,179.80,176.57,178.08,178.08,"65,312,000"
AMZN,"Nov 26, 2021",180.10,181.68,175.21,175.23,175.23,"59,826,000"
AMZN,"Nov 24, 2021",178.13,180.68,176.84,179.02,179.02,"46,560,000"
AMZN,"Nov 23, 2021",179.25,181.05,176.39,179.00,179.00,"73,804,000"
AMZN,"Nov 22, 2021",183.82,185.67,178.38,178.63,178.63,"96,844,000"
AMZN,"Nov 19, 2021",185.63,188.11,183.79,183.83,183.83,"98,734,000"
AMZN,"Nov 18, 2021",178.32,185.21,178.05,184.80,184.80,"114,070,000"
AMZN,"Nov 17, 2021",178.24,179.36,177.27,177.45,177.45,"51,206,000"
AMZN,"Nov 16, 2021",176.95,178.82,176.26,177.04,177.04,"44,342,000"
AMZN,"Nov 15, 2021",176.85,179.69,176.29,177.28,177.28,"58,594,000"
AMZN,"Nov 12, 2021",174.25,177.04,172.35,176.26,176.26,"53,788,000"
AMZN,"Nov 11, 2021",175.65,177.16,173.37,173.63,173.63,"45,288,000"
AMZN,"Nov 10, 2021",178.19,180.27,173.15,174.10,174.10,"80,548,000"
AMZN,"Nov 9, 2021",175.76,179.69,175.07,178.81,178.81,"85,898,000"
AMZN,"Nov 8, 2021",176.16,178.95,174.39,174.45,174.45,"61,480,000"
AMZN,"Nov 5, 2021",173.85,178.31,173.85,175.95,175.95,"99,940,000"
AMZN,"Nov 4, 2021",168.50,174.93,168.25,173.85,173.85,"107,060,000"
AMZN,"Nov 3, 2021",165.45,169.75,164.88,169.20,169.20,"67,944,000"
AMZN,"Nov 2, 2021",165.75,166.56,164.18,165.64,165.64,"52,552,000"
AMZN,"Nov 1, 2021",168.09,168.79,164.60,165.91,165.91,"72,178,000"
AMZN,"Oct 29, 2021",165.00,168.74,163.67,168.62,168.62,"129,722,000"
AMZN,"Oct 28, 2021",170.10,173.95,169.30,172.33,172.33,"114,174,000"
AMZN,"Oct 27, 2021",169.40,171.85,168.57,169.62,169.62,"54,044,000"
AMZN,"Oct 26, 2021",167.48,170.81,167.20,168.80,168.80,"53,966,000"
AMZN,"Oct 25, 2021",166.75,167.39,164.88,166.02,166.02,"44,520,000"
AMZN,"Oct 22, 2021",171.05,171.49,166.57,166.78,166.78,"62,782,000"
AMZN,"Oct 21, 2021",170.71,172.01,170.15,171.75,171.75,"37,628,000"
AMZN,"Oct 20, 2021",172.63,173.14,170.02,170.75,170.75,"42,796,000"
AMZN,"Oct 19, 2021",171.71,172.73,171.10,172.21,172.21,"47,722,000"
AMZN,"Oct 18, 2021",169.42,172.46,169.26,172.34,172.34,"63,482,000"
AMZN,"Oct 15, 2021",165.57,170.52,165.20,170.45,170.45,"103,598,000"
AMZN,"Oct 14, 2021",165.12,165.63,164.54,164.99,164.99,"42,190,000"
AMZN,"Oct 13, 2021",163.49,164.42,163.05,164.21,164.21,"48,402,000"
AMZN,"Oct 12, 2021",162.85,163.38,161.81,162.37,162.37,"36,392,000"
AMZN,"Oct 11, 2021",163.75,164.63,161.90,162.32,162.32,"40,684,000"
AMZN,"Oct 8, 2021",165.85,166.07,164.41,164.43,164.43,"39,964,000"
AMZN,"Oct 7, 2021",164.58,166.29,164.15,165.12,165.12,"48,182,000"
AMZN,"Oct 6, 2021",160.68,163.22,159.93,163.10,163.10,"50,660,000"
AMZN,"Oct 5, 2021",160.23,163.04,160.12,161.05,161.05,"65,384,000"
AMZN,"Oct 4, 2021",163.97,164.00,158.81,159.49,159.49,"90,462,000"
AMZN,"Oct 1, 2021",164.45,165.46,162.80,164.16,164.16,"56,712,000"
AMZN,"Sep 30, 2021",165.80,166.39,163.70,164.25,164.25,"56,848,000"
AMZN,"Sep 29, 2021",166.11,167.57,164.89,165.06,165.06,"51,246,000"
AMZN,"Sep 28, 2021",167.89,168.46,164.51,165.80,165.80,"88,616,000"
AMZN,"Sep 27, 2021",168.57,170.78,166.98,170.29,170.29,"72,690,000"
AMZN,"Sep 24, 2021",170.10,171.46,169.67,171.28,171.28,"42,324,000"
AMZN,"Sep 23, 2021",169.00,171.45,169.00,170.80,170.80,"47,588,000"
AMZN,"Sep 22, 2021",167.55,169.45,167.05,169.00,169.00,"48,228,000"
AMZN,"Sep 21, 2021",168.75,168.99,166.62,167.18,167.18,"55,618,000"
AMZN,"Sep 20, 2021",169.80,170.95,165.25,167.79,167.79,"93,382,000"
AMZN,"Sep 17, 2021",174.42,174.87,172.61,173.13,173.13,"92,332,000"
AMZN,"Sep 16, 2021",173.00,174.63,172.31,174.41,174.41,"51,672,000"
AMZN,"Sep 15, 2021",172.13,174.27,170.10,173.79,173.79,"59,150,000"
AMZN,"Sep 14, 2021",173.78,174.34,171.89,172.50,172.50,"38,738,000"
AMZN,"Sep 13, 2021",174.14,174.90,171.90,172.86,172.86,"51,380,000"
AMZN,"Sep 10, 2021",175.09,175.42,173.15,173.46,173.46,"47,946,000"
AMZN,"Sep 9, 2021",176.30,177.50,174.02,174.21,174.21,"54,384,000"
AMZN,"Sep 8, 2021",175.58,177.28,174.78,176.27,176.27,"61,068,000"
AMZN,"Sep 7, 2021",173.90,176.40,173.85,175.46,175.46,"54,758,000"
AMZN,"Sep 3, 2021",172.60,174.13,171.82,173.90,173.90,"51,514,000"
AMZN,"Sep 2, 2021",174.74,175.60,172.75,173.16,173.16,"58,474,000"
FB,"Aug 31, 2022",167.07,167.84,162.14,162.93,162.31,"40,953,000"
FB,"Aug 30, 2022",160.35,161.66,155.91,157.16,156.56,"19,567,900"
FB,"Aug 29, 2022",160.66,163.05,159.01,159.17,158.56,"20,052,700"
FB,"Aug 26, 2022",168.48,170.92,161.67,161.78,161.16,"24,023,600"
FB,"Aug 25, 2022",165.18,168.88,164.02,168.78,168.14,"15,550,500"
FB,"Aug 24, 2022",160.60,165.46,159.77,163.26,162.64,"20,891,500"
FB,"Aug 23, 2022",162.48,165.05,160.70,161.11,160.50,"18,111,800"
FB,"Aug 22, 2022",165.49,165.49,162.26,163.05,162.43,"19,499,700"
FB,"Aug 19, 2022",170.20,172.32,167.05,167.96,167.32,"26,240,800"
FB,"Aug 18, 2022",174.34,175.76,171.86,174.66,174.00,"18,844,500"
FB,"Aug 17, 2022",176.76,178.14,174.17,174.85,174.18,"20,118,100"
FB,"Aug 16, 2022",179.44,180.99,177.04,179.47,178.79,"21,156,700"
